Zeit [h]	Variante 8.1 Raumlufttemperatur [C]	Variante 8.2 Raumlufttemperatur [C]	Variante 8.3 Raumlufttemperatur [C]	Variante 8.4.Raumlufttemperatur [C]
2790	40.798	38.218	35.484	34.6775
2791	40.798	38.218	37.6005	34.923
2792	40.798	38.218	39.76	35.2115
2793	40.7985	38.218	40.7405	35.386
2794	40.799	38.218	40.814	35.46
2795	40.799	38.218	40.2955	35.4575
2796	40.799	38.218	39.765	35.443
2797	40.799	38.218	40.407	35.5685
2798	40.799	38.2185	41.0605	35.7055
2799	40.799	38.219	41.133	35.7785
2800	40.799	38.219	40.28	35.7325
2801	40.799	38.219	38.188	35.511
2802	40.799	38.219	36.053	35.247
2803	40.799	38.219	35.0965	35.097
2804	40.799	38.219	35.047	35.047
2805	40.799	38.219	34.9975	34.9975
2806	40.799	38.219	34.9485	34.9485
2807	40.7995	38.219	34.8995	34.8995
2808	40.8	38.219	34.8505	34.8505
2809	40.8	38.219	34.8015	34.8015
2810	40.8	38.219	34.753	34.753
2811	40.8	38.219	34.7045	34.7045
2812	40.8	38.219	34.656	34.656
2813	40.8	38.2195	34.608	34.608
2814	40.8	38.22	35.485	34.6785
2815	40.8	38.22	37.6015	34.9245
2816	40.8	38.22	39.761	35.213
2817	40.8	38.22	40.742	35.387
2818	40.8	38.22	40.8155	35.461
2819	40.8	38.22	40.297	35.4585
2820	40.8	38.22	39.7665	35.444
2821	40.8	38.22	40.408	35.57
2822	40.8	38.22	41.0615	35.707
2823	40.8005	38.22	41.1345	35.7795
2824	40.801	38.22	40.282	35.7335
2825	40.801	38.22	38.1895	35.512
2826	40.801	38.22	36.0545	35.248
2827	40.801	38.22	35.098	35.098
2828	40.801	38.22	35.048	35.0485
2829	40.801	38.2205	34.9985	34.999
2830	40.801	38.221	34.9495	34.9495
2831	40.801	38.221	34.9005	34.9005
2832	40.801	38.221	34.8515	34.8515
2833	40.801	38.221	34.8025	34.803
2834	40.801	38.221	34.754	34.7545
2835	40.801	38.221	34.7055	34.706
2836	40.801	38.221	34.657	34.6575
2837	40.801	38.221	34.609	34.609
2838	40.801	38.221	35.486	34.68
2839	40.8015	38.221	37.603	34.926
2840	40.802	38.221	39.7625	35.2145
2841	40.802	38.221	40.743	35.3885
2842	40.802	38.221	40.817	35.462
2843	40.802	38.221	40.2985	35.46
2844	40.802	38.221	39.768	35.4455
2845	40.802	38.221	40.4095	35.571
2846	40.802	38.2215	41.0625	35.7085
2847	40.802	38.222	41.1355	35.781
2848	40.802	38.222	40.283	35.7345
2849	40.802	38.222	38.1905	35.513
2850	40.802	38.222	36.0555	35.249
2851	40.802	38.222	35.099	35.099
2852	40.802	38.222	35.0495	35.0495
2853	40.802	38.222	35	35
2854	40.802	38.222	34.9505	34.9505
2855	40.802	38.222	34.9015	34.9015
2856	40.8025	38.222	34.8525	34.8525
2857	40.803	38.222	34.8035	34.804
2858	40.803	38.222	34.755	34.7555
2859	40.803	38.222	34.707	34.707
2860	40.803	38.222	34.6585	34.659
2861	40.803	38.222	34.61	34.6105
2862	40.803	38.222	35.4875	34.681
2863	40.803	38.2225	37.6045	34.927
2864	40.803	38.223	39.7635	35.2155
2865	40.803	38.223	40.744	35.39
2866	40.803	38.223	40.818	35.4635
2867	40.803	38.223	40.2995	35.461
2868	40.803	38.223	39.769	35.4465
2869	40.803	38.223	40.4105	35.572
2870	40.803	38.223	41.0635	35.7095
2871	40.803	38.223	41.1365	35.782
2872	40.803	38.223	40.284	35.7355
2873	40.803	38.223	38.1915	35.514
2874	40.803	38.223	36.0565	35.25
2875	40.8035	38.223	35.1	35.1
2876	40.804	38.223	35.0505	35.0505
2877	40.804	38.223	35.001	35.0015
2878	40.804	38.223	34.9515	34.952
2879	40.804	38.223	34.9025	34.9025
2880	40.804	38.223	34.8535	34.8535
2881	40.804	38.223	34.805	34.805
2882	40.804	38.2235	34.7565	34.7565
2883	40.804	38.224	34.708	34.708
2884	40.804	38.224	34.6595	34.66
2885	40.804	38.224	34.611	34.612
2886	40.804	38.224	35.4885	34.6825
2887	40.804	38.224	37.6055	34.928
2888	40.804	38.224	39.7645	35.2165
2889	40.804	38.224	40.745	35.391
2890	40.804	38.224	40.819	35.4645
2891	40.804	38.224	40.3005	35.462
2892	40.804	38.224	39.77	35.4475
2893	40.804	38.224	40.4115	35.573
2894	40.8045	38.224	41.0645	35.7105
2895	40.805	38.224	41.1375	35.783
2896	40.805	38.224	40.285	35.7365
2897	40.805	38.224	38.1925	35.5155
2898	40.805	38.224	36.0575	35.2515
2899	40.805	38.224	35.101	35.101
2900	40.805	38.224	35.0515	35.0515
2901	40.805	38.224	35.002	35.0025
2902	40.805	38.2245	34.9525	34.953
2903	40.805	38.225	34.9035	34.9035
2904	40.805	38.225	34.8545	34.8545
2905	40.805	38.225	34.806	34.806
2906	40.805	38.225	34.7575	34.7575
2907	40.805	38.225	34.709	34.709
2908	40.805	38.225	34.6605	34.661
2909	40.805	38.225	34.612	34.613
2910	40.805	38.225	35.4895	34.6835
2911	40.805	38.225	37.6065	34.929
2912	40.805	38.225	39.7655	35.2175
2913	40.805	38.225	40.746	35.392
2914	40.805	38.225	40.82	35.4655
2915	40.8055	38.225	40.3015	35.463
2916	40.806	38.225	39.771	35.4485
2917	40.806	38.225	40.4125	35.574
2918	40.806	38.225	41.0655	35.7115
2919	40.806	38.225	41.1385	35.784
2920	40.806	38.225	40.286	35.7375
2921	40.806	38.225	38.1935	35.516
2922	40.806	38.225	36.0585	35.252
2923	40.806	38.2255	35.102	35.102
2924	40.806	38.226	35.0525	35.0525
2925	40.806	38.226	35.003	35.0035
2926	40.806	38.226	34.9535	34.954
2927	40.806	38.226	34.9045	34.9045
2928	40.806	38.226	34.8555	34.8555
2929	40.806	38.226	34.8065	34.807
2930	40.806	38.226	34.758	34.7585
2931	40.806	38.226	34.71	34.71
2932	40.806	38.226	34.6615	34.6615
2933	40.806	38.226	34.613	34.613
2934	40.806	38.226	35.4905	34.684
2935	40.806	38.226	37.6075	34.93
2936	40.806	38.226	39.7665	35.2185
2937	40.8065	38.226	40.747	35.393
2938	40.807	38.226	40.821	35.4665
2939	40.807	38.226	40.3025	35.464
2940	40.807	38.226	39.772	35.4495
2941	40.807	38.226	40.4135	35.575
2942	40.807	38.226	41.0665	35.7125
2943	40.807	38.226	41.1395	35.785
2944	40.807	38.226	40.287	35.7385
2945	40.807	38.226	38.1945	35.517
2946	40.807	38.2265	36.0595	35.253
2947	40.807	38.227	35.103	35.103
2948	40.807	38.227	35.0535	35.0535
2949	40.807	38.227	35.004	35.004
2950	40.807	38.227	34.9545	34.9545
2951	40.807	38.227	34.9055	34.9055
2952	40.807	38.227	34.8565	34.8565
2953	40.807	38.227	34.8075	34.808
2954	40.807	38.227	34.759	34.7595
2955	40.807	38.227	34.7105	34.711
2956	40.807	38.227	34.662	34.6625
2957	40.807	38.227	34.614	34.614
2958	40.807	38.227	35.491	34.685
2959	40.807	38.227	37.608	34.931
2960	40.807	38.227	39.7675	35.219
2961	40.8075	38.227	40.748	35.393
2962	40.808	38.227	40.822	35.467
2963	40.808	38.227	40.3035	35.4645
2964	40.808	38.227	39.7725	35.45
2965	40.808	38.227	40.414	35.576
2966	40.808	38.227	41.0675	35.713
2967	40.808	38.227	41.1405	35.7855
2968	40.808	38.227	40.288	35.7395
2969	40.808	38.227	38.1955	35.518
2970	40.808	38.227	36.0605	35.254
2971	40.808	38.2275	35.104	35.104
2972	40.808	38.228	35.054	35.0545
2973	40.808	38.228	35.0045	35.005
2974	40.808	38.228	34.9555	34.9555
2975	40.808	38.228	34.9065	34.9065
2976	40.808	38.228	34.8575	34.8575
2977	40.808	38.228	34.8085	34.8085
2978	40.808	38.228	34.76	34.76
2979	40.808	38.228	34.7115	34.7115
2980	40.808	38.228	34.663	34.663
2981	40.808	38.228	34.615	34.615
2982	40.808	38.228	35.492	34.6855
2983	40.808	38.228	37.6085	34.9315
2984	40.808	38.228	39.768	35.22
2985	40.808	38.228	40.749	35.394
2986	40.808	38.228	40.8225	35.468
2987	40.8085	38.228	40.304	35.4655
2988	40.809	38.228	39.7735	35.451
2989	40.809	38.228	40.415	35.5765
2990	40.809	38.228	41.0685	35.7135
2991	40.809	38.228	41.141	35.7865
2992	40.809	38.228	40.288	35.7405
2993	40.809	38.228	38.196	35.519
2994	40.809	38.228	36.061	35.2545
2995	40.809	38.228	35.1045	35.1045
2996	40.809	38.228	35.055	35.055
2997	40.809	38.228	35.0055	35.0055
2998	40.809	38.2285	34.956	34.9565
2999	40.809	38.229	34.9065	34.9075
3000	40.809	38.229	34.858	34.8585
3001	40.809	38.229	34.8095	34.8095
3002	40.809	38.229	34.7605	34.7605
3003	40.809	38.229	34.712	34.712
3004	40.809	38.229	34.664	34.664
3005	40.809	38.229	34.616	34.616
3006	40.809	38.229	35.493	34.6865
3007	40.809	38.229	37.6095	34.932
3008	40.809	38.229	39.769	35.2205
3009	40.809	38.229	40.7495	35.395
3010	40.809	38.229	40.823	35.4685
3011	40.809	38.229	40.3045	35.466
3012	40.809	38.229	39.774	35.452
3013	40.809	38.229	40.416	35.5775
3014	40.809	38.229	41.069	35.7145
3015	40.809	38.229	41.1415	35.787
3016	40.8095	38.229	40.289	35.7405
3017	40.81	38.229	38.1965	35.5195
3018	40.81	38.229	36.0615	35.2555
3019	40.81	38.229	35.105	35.105
3020	40.81	38.229	35.0555	35.0555
3021	40.81	38.229	35.006	35.0065
3022	40.81	38.229	34.9565	34.957
3023	40.81	38.229	34.9075	34.9075
3024	40.81	38.229	34.8585	34.8585
3025	40.81	38.229	34.81	34.81
3026	40.81	38.229	34.7615	34.7615
3027	40.81	38.2295	34.713	34.713
3028	40.81	38.23	34.6645	34.665
3029	40.81	38.23	34.616	34.6165
3030	40.81	38.23	35.4935	34.687
3031	40.81	38.23	37.6105	34.933
3032	40.81	38.23	39.7695	35.2215
3033	40.81	38.23	40.75	35.3955
3034	40.81	38.23	40.824	35.469
3035	40.81	38.23	40.3055	35.467
3036	40.81	38.23	39.775	35.4525
3037	40.81	38.23	40.4165	35.578
3038	40.81	38.23	41.0695	35.715
3039	40.81	38.23	41.1425	35.7875
3040	40.81	38.23	40.29	35.7415
3041	40.81	38.23	38.1975	35.52
3042	40.81	38.23	36.0625	35.256
3043	40.81	38.23	35.106	35.106
3044	40.81	38.23	35.056	35.0565
3045	40.81	38.23	35.0065	35.007
3046	40.81	38.23	34.9575	34.9575
3047	40.8105	38.23	34.9085	34.9085
3048	40.811	38.23	34.8595	34.8595
3049	40.811	38.23	34.8105	34.8105
3050	40.811	38.23	34.762	34.762
3051	40.811	38.23	34.7135	34.7135
3052	40.811	38.23	34.665	34.665
3053	40.811	38.23	34.617	34.617
3054	40.811	38.23	35.494	34.6875
3055	40.811	38.23	37.6105	34.9335
3056	40.811	38.23	39.77	35.222
3057	40.811	38.23	40.751	35.396
3058	40.811	38.23	40.8245	35.47
3059	40.811	38.23	40.306	35.4675
3060	40.811	38.2305	39.7755	35.453
3061	40.811	38.231	40.417	35.5785
3062	40.811	38.231	41.0705	35.7155
3063	40.811	38.231	41.143	35.7885
3064	40.811	38.231	40.29	35.7425
3065	40.811	38.231	38.1975	35.521
3066	40.811	38.231	36.0625	35.2565
3067	40.811	38.231	35.1065	35.1065
3068	40.811	38.231	35.057	35.057
3069	40.811	38.231	35.0075	35.0075
3070	40.811	38.231	34.958	34.9585
3071	40.811	38.231	34.9085	34.9095
3072	40.811	38.231	34.8595	34.8605
3073	40.811	38.231	34.811	34.8115
3074	40.811	38.231	34.7625	34.7625
3075	40.811	38.231	34.714	34.714
3076	40.811	38.231	34.6655	34.666
3077	40.811	38.231	34.617	34.618
3078	40.811	38.231	35.4945	34.6885
3079	40.811	38.231	37.6115	34.934
3080	40.811	38.231	39.7705	35.2225
3081	40.811	38.231	40.751	35.397
3082	40.811	38.231	40.825	35.4705
3083	40.8115	38.231	40.3065	35.468
3084	40.812	38.231	39.776	35.4535
3085	40.812	38.231	40.4175	35.579
3086	40.812	38.231	41.0705	35.7165
3087	40.812	38.231	41.1435	35.789
3088	40.812	38.231	40.291	35.7425
3089	40.812	38.231	38.1985	35.521
3090	40.812	38.231	36.0635	35.257
3091	40.812	38.231	35.107	35.107
3092	40.812	38.231	35.0575	35.0575
3093	40.812	38.231	35.008	35.008
3094	40.812	38.231	34.9585	34.9585
3095	40.812	38.231	34.9095	34.9095
3096	40.812	38.231	34.8605	34.8605
3097	40.812	38.2315	34.8115	34.8115
3098	40.812	38.232	34.763	34.763
3099	40.812	38.232	34.7145	34.7145
3100	40.812	38.232	34.666	34.666
3101	40.812	38.232	34.618	34.618
3102	40.812	38.232	35.495	34.689
3103	40.812	38.232	37.6115	34.935
3104	40.812	38.232	39.771	35.223
3105	40.812	38.232	40.752	35.397
3106	40.812	38.232	40.8255	35.471
3107	40.812	38.232	40.307	35.4685
3108	40.812	38.232	39.7765	35.454
3109	40.812	38.232	40.418	35.5795
3110	40.812	38.232	41.0715	35.7165
3111	40.812	38.232	41.144	35.7895
3112	40.812	38.232	40.291	35.7435
3113	40.812	38.232	38.199	35.522
3114	40.812	38.232	36.064	35.2575
3115	40.812	38.232	35.1075	35.1075
3116	40.812	38.232	35.058	35.058
3117	40.812	38.232	35.0085	35.0085
3118	40.812	38.232	34.959	34.9595
3119	40.812	38.232	34.9095	34.9105
3120	40.812	38.232	34.8605	34.8615
3121	40.812	38.232	34.812	34.8125
3122	40.8125	38.232	34.7635	34.7635
3123	40.813	38.232	34.715	34.715
3124	40.813	38.232	34.6665	34.667
3125	40.813	38.232	34.618	34.619
3126	40.813	38.232	35.4955	34.6895
3127	40.813	38.232	37.6125	34.935
3128	40.813	38.232	39.7715	35.2235
3129	40.813	38.232	40.752	35.398
3130	40.813	38.232	40.826	35.4715
3131	40.813	38.232	40.3075	35.469
3132	40.813	38.232	39.777	35.4545
3133	40.813	38.232	40.4185	35.58
3134	40.813	38.232	41.0715	35.7175
3135	40.813	38.232	41.1445	35.79
3136	40.813	38.232	40.292	35.7435
3137	40.813	38.232	38.1995	35.522
3138	40.813	38.232	36.0645	35.258
3139	40.813	38.2325	35.108	35.108
3140	40.813	38.233	35.058	35.0585
3141	40.813	38.233	35.0085	35.009
3142	40.813	38.233	34.9595	34.9595
3143	40.813	38.233	34.9105	34.9105
3144	40.813	38.233	34.8615	34.8615
3145	40.813	38.233	34.8125	34.8125
3146	40.813	38.233	34.764	34.764
3147	40.813	38.233	34.7155	34.7155
3148	40.813	38.233	34.667	34.667
3149	40.813	38.233	34.619	34.619
3150	40.813	38.233	35.496	34.6895
3151	40.813	38.233	37.6125	34.9355
3152	40.813	38.233	39.772	35.224
3153	40.813	38.233	40.753	35.398
3154	40.813	38.233	40.8265	35.472
3155	40.813	38.233	40.308	35.4695
3156	40.813	38.233	39.7775	35.455
3157	40.813	38.233	40.419	35.5805
3158	40.813	38.233	41.0725	35.7175
3159	40.813	38.233	41.145	35.7905
3160	40.813	38.233	40.292	35.7445
3161	40.813	38.233	38.1995	35.523
3162	40.813	38.233	36.0645	35.2585
3163	40.813	38.233	35.108	35.1085
3164	40.813	38.233	35.0585	35.059
3165	40.813	38.233	35.0095	35.0095
3166	40.813	38.233	34.96	34.96
3167	40.813	38.233	34.9105	34.9105
3168	40.8135	38.233	34.8615	34.862
3169	40.814	38.233	34.813	34.8135
3170	40.814	38.233	34.7645	34.7645
3171	40.814	38.233	34.716	34.716
3172	40.814	38.233	34.6675	34.668
3173	40.814	38.233	34.619	34.6195
3174	40.814	38.233	35.4965	34.69
3175	40.814	38.233	37.6135	34.936
3176	40.814	38.233	39.7725	35.2245
3177	40.814	38.233	40.753	35.3985
3178	40.814	38.233	40.827	35.472
3179	40.814	38.233	40.3085	35.47
3180	40.814	38.233	39.778	35.4555
3181	40.814	38.233	40.4195	35.581
3182	40.814	38.233	41.0725	35.718
3183	40.814	38.233	41.1455	35.7905
3184	40.814	38.233	40.293	35.7445
3185	40.814	38.233	38.2005	35.523
3186	40.814	38.233	36.0655	35.259
3187	40.814	38.2335	35.109	35.109
3188	40.814	38.234	35.059	35.059
3189	40.814	38.234	35.0095	35.0095
3190	40.814	38.234	34.9605	34.9605
3191	40.814	38.234	34.9115	34.9115
3192	40.814	38.234	34.8625	34.8625
3193	40.814	38.234	34.8135	34.8135
3194	40.814	38.234	34.7645	34.765
3195	40.814	38.234	34.716	34.7165
3196	40.814	38.234	34.668	34.668
3197	40.814	38.234	34.62	34.62
3198	40.814	38.234	35.497	34.6905
3199	40.814	38.234	37.6135	34.936
3200	40.814	38.234	39.773	35.2245
3201	40.814	38.234	40.7535	35.399
3202	40.814	38.234	40.827	35.4725
3203	40.814	38.234	40.3085	35.47
3204	40.814	38.234	39.778	35.456
3205	40.814	38.234	40.42	35.5815
3206	40.814	38.234	41.073	35.7185
3207	40.814	38.234	41.1455	35.791
3208	40.814	38.234	40.293	35.7445
3209	40.814	38.234	38.2005	35.5235
3210	40.814	38.234	36.0655	35.2595
3211	40.814	38.234	35.109	35.109
3212	40.814	38.234	35.0595	35.0595
3213	40.814	38.234	35.01	35.01
3214	40.814	38.234	34.9605	34.9605
3215	40.814	38.234	34.9115	34.9115
3216	40.814	38.234	34.8625	34.8625
3217	40.814	38.234	34.8135	34.814
3218	40.814	38.234	34.765	34.7655
3219	40.814	38.234	34.7165	34.717
3220	40.814	38.234	34.668	34.6685
3221	40.814	38.234	34.62	34.62
3222	40.8145	38.234	35.497	34.691
3223	40.815	38.234	37.6135	34.937
3224	40.815	38.234	39.773	35.225
3225	40.815	38.234	40.754	35.399
3226	40.815	38.234	40.8275	35.473
3227	40.815	38.234	40.309	35.4705
3228	40.815	38.234	39.7785	35.456
3229	40.815	38.234	40.42	35.5815
3230	40.815	38.234	41.0735	35.7185
3231	40.815	38.234	41.146	35.7915
3232	40.815	38.234	40.293	35.7455
3233	40.815	38.234	38.201	35.524
3234	40.815	38.234	36.066	35.2595
3235	40.815	38.234	35.1095	35.1095
3236	40.815	38.234	35.06	35.06
3237	40.815	38.234	35.0105	35.0105
3238	40.815	38.234	34.961	34.9615
3239	40.815	38.234	34.9115	34.9125
3240	40.815	38.234	34.8625	34.8635
3241	40.815	38.234	34.814	34.8145
3242	40.815	38.234	34.7655	34.7655
3243	40.815	38.234	34.717	34.717
3244	40.815	38.234	34.6685	34.669
3245	40.815	38.2345	34.62	34.621
3246	40.815	38.235	35.4975	34.6915
3247	40.815	38.235	37.6145	34.937
3248	40.815	38.235	39.7735	35.2255
3249	40.815	38.235	40.754	35.4
3250	40.815	38.235	40.828	35.4735
3251	40.815	38.235	40.3095	35.471
3252	40.815	38.235	39.779	35.4565
3253	40.815	38.235	40.4205	35.582
3254	40.815	38.235	41.0735	35.719
3255	40.815	38.235	41.1465	35.7915
3256	40.815	38.235	40.294	35.7455
3257	40.815	38.235	38.2015	35.524
3258	40.815	38.235	36.0665	35.26
3259	40.815	38.235	35.11	35.11
3260	40.815	38.235	35.06	35.06
3261	40.815	38.235	35.0105	35.0105
3262	40.815	38.235	34.9615	34.9615
3263	40.815	38.235	34.9125	34.9125
3264	40.815	38.235	34.8635	34.8635
3265	40.815	38.235	34.8145	34.8145
3266	40.815	38.235	34.7655	34.766
3267	40.815	38.235	34.717	34.7175
3268	40.815	38.235	34.669	34.669
3269	40.815	38.235	34.621	34.621
3270	40.815	38.235	35.498	34.6915
3271	40.815	38.235	37.6145	34.937
3272	40.815	38.235	39.774	35.2255
3273	40.815	38.235	40.7545	35.4
3274	40.815	38.235	40.828	35.4735
3275	40.815	38.235	40.3095	35.471
3276	40.815	38.235	39.779	35.457
3277	40.815	38.235	40.421	35.5825
3278	40.815	38.235	41.074	35.7195
3279	40.815	38.235	41.1465	35.792
3280	40.815	38.235	40.294	35.7455
3281	40.815	38.235	38.2015	35.524
3282	40.815	38.235	36.0665	35.26
3283	40.815	38.235	35.11	35.11
3284	40.815	38.235	35.0605	35.0605
3285	40.815	38.235	35.011	35.011
3286	40.815	38.235	34.9615	34.9615
3287	40.815	38.235	34.9125	34.9125
3288	40.8155	38.235	34.8635	34.8635
3289	40.816	38.235	34.8145	34.8145
3290	40.816	38.235	34.766	34.766
3291	40.816	38.235	34.7175	34.7175
3292	40.816	38.235	34.669	34.669
3293	40.816	38.235	34.621	34.621
3294	40.816	38.235	35.498	34.6915
3295	40.816	38.235	37.6145	34.9375
3296	40.816	38.235	39.774	35.226
3297	40.816	38.235	40.755	35.4
3298	40.816	38.235	40.8285	35.474
3299	40.816	38.235	40.31	35.4715
3300	40.816	38.235	39.7795	35.457
3301	40.816	38.235	40.421	35.5825
3302	40.816	38.235	41.0745	35.7195
3303	40.816	38.235	41.147	35.7925
3304	40.816	38.235	40.294	35.7465
3305	40.816	38.235	38.2015	35.525
3306	40.816	38.235	36.0665	35.2605
3307	40.816	38.235	35.11	35.1105
3308	40.816	38.235	35.0605	35.061
3309	40.816	38.235	35.011	35.0115
3310	40.816	38.235	34.9615	34.962
3311	40.816	38.235	34.9125	34.9125
3312	40.816	38.235	34.8635	34.8635
3313	40.816	38.235	34.815	34.815
3314	40.816	38.235	34.7665	34.7665
3315	40.816	38.235	34.718	34.718
3316	40.816	38.235	34.6695	34.6695
3317	40.816	38.2355	34.621	34.621
3318	40.816	38.236	35.498	34.692
3319	40.816	38.236	37.615	34.938
3320	40.816	38.236	39.7745	35.2265
3321	40.816	38.236	40.755	35.4005
3322	40.816	38.236	40.829	35.474
3323	40.816	38.236	40.3105	35.4715
3324	40.816	38.236	39.7795	35.457
3325	40.816	38.236	40.421	35.5825
3326	40.816	38.236	41.0745	35.7195
3327	40.816	38.236	41.147	35.7925
3328	40.816	38.236	40.2945	35.7465
3329	40.816	38.236	38.2025	35.525
3330	40.816	38.236	36.067	35.261
3331	40.816	38.236	35.1105	35.111
3332	40.816	38.236	35.061	35.061
3333	40.816	38.236	35.0115	35.0115
3334	40.816	38.236	34.962	34.9625
3335	40.816	38.236	34.9125	34.9135
3336	40.816	38.236	34.864	34.8645
3337	40.816	38.236	34.8155	34.8155
3338	40.816	38.236	34.7665	34.7665
3339	40.816	38.236	34.718	34.718
3340	40.816	38.236	34.67	34.67
3341	40.816	38.236	34.6215	34.622
3342	40.816	38.236	35.4985	34.6925
3343	40.816	38.236	37.6155	34.938
3344	40.816	38.236	39.7745	35.2265
3345	40.816	38.236	40.755	35.401
3346	40.816	38.236	40.829	35.4745
3347	40.816	38.236	40.3105	35.472
3348	40.816	38.236	39.78	35.4575
3349	40.816	38.236	40.4215	35.583
3350	40.816	38.236	41.0745	35.72
3351	40.816	38.236	41.1475	35.7925
3352	40.816	38.236	40.295	35.7465
3353	40.816	38.236	38.2025	35.525
3354	40.816	38.236	36.0675	35.261
3355	40.816	38.236	35.111	35.111
3356	40.816	38.236	35.061	35.0615
3357	40.816	38.236	35.0115	35.012
3358	40.816	38.236	34.9625	34.9625
3359	40.816	38.236	34.9135	34.9135
3360	40.816	38.236	34.8645	34.8645
3361	40.816	38.236	34.8155	34.8155
3362	40.816	38.236	34.7665	34.767
3363	40.816	38.236	34.718	34.7185
3364	40.816	38.236	34.67	34.67
3365	40.816	38.236	34.622	34.622
3366	40.816	38.236	35.499	34.6925
3367	40.816	38.236	37.6155	34.938
3368	40.816	38.236	39.775	35.2265
3369	40.816	38.236	40.7555	35.401
3370	40.816	38.236	40.829	35.4745
3371	40.8165	38.236	40.3105	35.472
3372	40.817	38.236	39.78	35.458
3373	40.817	38.236	40.4215	35.5835
3374	40.817	38.236	41.0745	35.7205
3375	40.817	38.236	41.1475	35.793
3376	40.817	38.236	40.295	35.7465
3377	40.817	38.236	38.2025	35.525
3378	40.817	38.236	36.0675	35.261
3379	40.817	38.236	35.111	35.111
3380	40.817	38.236	35.0615	35.0615
3381	40.817	38.236	35.012	35.012
3382	40.817	38.236	34.9625	34.9625
3383	40.817	38.236	34.9135	34.9135
3384	40.817	38.236	34.8645	34.8645
3385	40.817	38.236	34.8155	34.8155
3386	40.817	38.236	34.767	34.767
3387	40.817	38.236	34.7185	34.7185
3388	40.817	38.236	34.67	34.67
3389	40.817	38.236	34.622	34.622
3390	40.817	38.236	35.499	34.6925
3391	40.817	38.236	37.6155	34.9385
3392	40.817	38.236	39.775	35.227
3393	40.817	38.236	40.756	35.401
3394	40.817	38.236	40.8295	35.475
3395	40.817	38.236	40.3105	35.4725
3396	40.817	38.236	39.78	35.458
3397	40.817	38.236	40.422	35.5835
3398	40.817	38.236	41.075	35.7205
3399	40.817	38.236	41.1475	35.793
3400	40.817	38.236	40.295	35.7465
3401	40.817	38.236	38.2025	35.5255
3402	40.817	38.236	36.0675	35.2615
3403	40.817	38.236	35.111	35.111
3404	40.817	38.236	35.0615	35.0615
3405	40.817	38.236	35.012	35.0125
3406	40.817	38.236	34.9625	34.963
3407	40.817	38.236	34.9135	34.9135
3408	40.817	38.236	34.8645	34.8645
3409	40.817	38.236	34.8155	34.816
3410	40.817	38.2365	34.767	34.7675
3411	40.817	38.237	34.7185	34.719
3412	40.817	38.237	34.67	34.6705
3413	40.817	38.237	34.622	34.622
3414	40.817	38.237	35.499	34.693
3415	40.817	38.237	37.6155	34.939
3416	40.817	38.237	39.775	35.227
3417	40.817	38.237	40.756	35.401
3418	40.817	38.237	40.8295	35.475
3419	40.817	38.237	40.311	35.4725
3420	40.817	38.237	39.7805	35.458
3421	40.817	38.237	40.422	35.5835
3422	40.817	38.237	41.0755	35.7205
3423	40.817	38.237	41.148	35.7935
3424	40.817	38.237	40.295	35.7475
3425	40.817	38.237	38.2025	35.526
3426	40.817	38.237	36.0675	35.2615
3427	40.817	38.237	35.111	35.1115
3428	40.817	38.237	35.0615	35.062
3429	40.817	38.237	35.012	35.0125
3430	40.817	38.237	34.9625	34.963
3431	40.817	38.237	34.9135	34.9135
3432	40.817	38.237	34.8645	34.865
3433	40.817	38.237	34.816	34.8165
3434	40.817	38.237	34.7675	34.7675
